time,speed,grade
1317,27.78,-0.10
1318,27.78,-0.06
1319,27.78,-0.02
1320,27.78,0.01
1321,27.78,0.03
1322,27.78,0.04
1323,27.78,0.04
1324,27.78,0.04
1325,27.78,0.03
1326,27.78,0.03
1327,27.78,0.02
1328,27.78,0.03
1329,27.78,0.04
1330,27.78,0.05
1331,27.78,0.07
1332,27.78,0.10
1333,27.78,0.14
1334,27.78,0.17
1335,27.78,0.20
1336,27.78,0.23
1337,27.78,0.27
1338,27.78,0.30
1339,27.78,0.32
1340,27.78,0.33
1341,27.78,0.34
1342,27.78,0.35
1343,27.78,0.35
1344,27.78,0.35
1345,27.78,0.35
1346,27.78,0.36
1347,27.78,0.36
1348,27.78,0.36
1349,27.78,0.36
1350,27.78,0.37
1351,27.78,0.37
1352,27.78,0.37
1353,27.78,0.37
1354,27.78,0.38
1355,27.78,0.38
1356,27.78,0.38
1357,27.78,0.38
1358,27.78,0.39
1359,27.78,0.39
1360,27.78,0.39
1361,27.78,0.39
1362,27.78,0.39
1363,27.78,0.39
1364,27.78,0.38
1365,27.78,0.36
1366,27.78,0.34
1367,27.78,0.32
1368,27.78,0.29
1369,27.78,0.25
1370,27.78,0.22
1371,27.78,0.17
1372,27.78,0.13
1373,27.78,0.09
1374,27.78,0.05
1375,27.78,0.02
1376,27.78,-0.01
1377,27.78,-0.03
1378,27.78,-0.05
1379,27.78,-0.06
1380,27.78,-0.07
1381,27.78,-0.07
1382,27.78,-0.07
1383,27.78,-0.07
1384,27.78,-0.07
1385,27.78,-0.07
1386,27.78,-0.06
1387,27.78,-0.06
1388,27.78,-0.06
1389,27.78,-0.06
1390,27.78,-0.06
1391,27.78,-0.06
1392,27.78,-0.05
1393,27.78,-0.05
1394,27.78,-0.05
1395,27.78,-0.05
1396,27.78,-0.05
1397,27.78,-0.04
1398,27.78,-0.04
1399,27.78,-0.04
1400,27.78,-0.04
1401,27.78,-0.04
1402,27.78,-0.04
1403,27.78,-0.04
1404,27.78,-0.05
1405,27.78,-0.05
1406,27.78,-0.05
1407,27.78,-0.06
1408,27.78,-0.06
1409,27.78,-0.07
1410,27.78,-0.07
1411,27.78,-0.08
1412,27.78,-0.08
1413,27.78,-0.09
1414,27.78,-0.09
1415,27.78,-0.10
1416,27.78,-0.10
1417,27.78,-0.11
1418,27.78,-0.11
1419,27.78,-0.12
1420,27.78,-0.12
1421,27.78,-0.13
1422,27.78,-0.13
1423,27.78,-0.14
1424,27.78,-0.14
1425,27.78,-0.15
1426,27.78,-0.14
1427,27.78,-0.12
1428,27.78,-0.09
1429,27.78,-0.04
1430,27.78,0.01
1431,27.78,0.08
1432,27.78,0.16
1433,27.78,0.24
1434,27.78,0.31
1435,27.78,0.39
1436,27.78,0.45
1437,27.78,0.49
1438,27.78,0.52
1439,27.78,0.54
1440,27.78,0.54
1441,27.78,0.53
1442,27.78,0.51
1443,27.78,0.48
1444,27.78,0.46
1445,27.78,0.43
1446,27.78,0.40
1447,27.78,0.38
1448,27.78,0.35
1449,27.78,0.33
1450,27.78,0.30
1451,27.78,0.28
1452,27.78,0.25
1453,27.78,0.23
1454,27.78,0.20
1455,27.78,0.17
1456,27.78,0.15
1457,27.78,0.13
1458,27.78,0.11
1459,27.78,0.10
1460,27.78,0.09
1461,27.78,0.09
1462,27.78,0.09
1463,27.78,0.10
1464,27.78,0.11
1465,27.78,0.13
1466,27.78,0.14
1467,27.78,0.16
1468,27.78,0.17
1469,27.78,0.17
1470,27.78,0.18
1471,27.78,0.18
1472,27.78,0.18
1473,27.78,0.18
1474,27.78,0.18
1475,27.78,0.17
1476,27.78,0.17
1477,27.78,0.16
1478,27.78,0.15
1479,27.78,0.15
1480,27.78,0.14
1481,27.78,0.03
1482,27.78,-0.17
1483,27.78,-0.35
1484,27.78,-0.51
1485,27.78,-0.67
1486,27.78,-0.81
1487,27.78,-0.94
1488,27.78,-1.06
1489,27.78,-1.17
1490,27.78,-1.26
1491,27.78,-1.24
1492,27.78,-1.12
1493,27.78,-1.01
1494,27.78,-0.89
1495,27.78,-0.78
1496,27.78,-0.66
1497,27.78,-0.54
1498,27.78,-0.43
1499,27.78,-0.31
1500,27.78,-0.21
1501,27.78,-0.12
1502,27.78,-0.05
1503,27.78,0.01
1504,27.78,0.05
1505,27.78,0.07
1506,27.78,0.08
1507,27.78,0.07
1508,27.78,0.07
1509,27.78,0.07
1510,27.78,0.08
1511,27.78,0.11
1512,27.78,0.17
1513,27.78,0.24
1514,27.78,0.33
1515,27.78,0.42
1516,27.76,0.51
1517,27.67,0.59
1518,27.51,0.66
1519,27.28,0.72
1520,26.98,0.75
1521,26.63,0.77
1522,26.28,0.76
1523,25.93,0.74
1524,25.60,0.71
1525,25.34,0.67
1526,25.16,0.64
1527,25.04,0.61
1528,25.00,0.57
1529,25.00,0.54
1530,25.00,0.51
1531,25.00,0.46
1532,25.00,0.41
1533,25.00,0.36
1534,25.00,0.29
1535,25.00,0.22
1536,25.00,0.14
1537,25.00,0.07
1538,25.00,0.03
1539,25.00,-0.01
1540,25.00,-0.04
1541,25.00,-0.07
1542,25.00,0.00
1543,25.00,0.14
1544,25.00,0.30
1545,25.00,0.49
1546,25.00,0.70
1547,25.00,0.87
1548,25.00,0.98
1549,25.00,1.03
1550,25.00,1.03
1551,25.00,1.03
1552,25.00,0.95
1553,25.00,0.81
1554,25.00,0.66
1555,25.00,0.50
1556,25.00,0.34
1557,25.00,0.22
1558,25.00,0.09
1559,25.00,-0.05
1560,25.00,-0.22
1561,25.00,-0.39
1562,25.00,-0.52
1563,25.00,-0.62
1564,25.00,-0.67
1565,25.00,-0.70
1566,25.00,-0.69
1567,25.00,-0.65
1568,25.00,-0.59
1569,25.00,-0.48
1570,25.00,-0.31
1571,25.00,-0.13
1572,25.00,0.02
1573,25.00,0.15
1574,25.00,0.24
1575,25.00,0.30
1576,25.00,0.32
1577,25.00,0.29
1578,25.00,0.28
1579,25.00,0.29
1580,25.00,0.31
1581,25.00,0.34
1582,25.00,0.37
1583,25.00,0.38
1584,25.00,0.39
1585,25.00,0.39
1586,25.00,0.40
1587,25.00,0.42
1588,25.00,0.45
1589,25.00,0.48
1590,25.00,0.50
1591,25.00,0.53
1592,25.00,0.56
1593,25.00,0.59
1594,25.00,0.61
1595,25.00,0.64
1596,25.00,0.67
1597,25.00,0.70
1598,25.00,0.72
1599,25.00,0.75
1600,25.00,0.78
1601,25.00,0.80
1602,25.00,0.80
1603,25.00,0.78
1604,25.00,0.76
1605,25.00,0.74
1606,25.00,0.72
1607,25.00,0.70
1608,25.00,0.67
1609,25.00,0.65
1610,25.00,0.62
1611,25.00,0.60
1612,25.00,0.61
1613,25.00,0.63
1614,25.00,0.65
1615,25.00,0.67
1616,25.00,0.68
1617,25.00,0.70
1618,25.00,0.72
1619,25.00,0.74
1620,25.00,0.76
1621,25.00,0.78
1622,25.00,0.80
1623,25.00,0.85
1624,25.00,0.95
1625,25.00,1.12
1626,25.00,1.36
1627,25.00,1.58
1628,25.00,1.78
1629,25.00,1.95
1630,25.00,2.10
1631,25.00,2.22
1632,25.00,2.32
1633,25.00,2.38
1634,25.00,2.34
1635,25.00,2.22
1636,25.00,2.01
1637,25.00,1.79
1638,25.00,1.58
1639,25.00,1.40
1640,25.00,1.23
1641,25.00,1.08
1642,25.00,0.95
1643,25.00,0.84
1644,25.00,0.75
1645,25.00,0.67
1646,25.00,0.61
1647,25.00,0.57
1648,25.00,0.54
1649,25.00,0.50
1650,25.00,0.47
1651,25.00,0.44
1652,25.00,0.43
1653,25.00,0.45
1654,25.00,0.50
1655,25.00,0.57
1656,25.00,0.66
1657,25.00,0.78
1658,25.00,0.93
1659,25.00,1.09
1660,25.00,1.27
1661,25.00,1.44
1662,25.00,1.59
1663,25.00,1.69
1664,25.00,1.74
1665,25.00,1.72
1666,25.00,1.65
1667,25.00,1.55
1668,25.00,1.45
1669,25.00,1.38
1670,25.00,1.33
1671,25.00,1.31
1672,25.00,1.30
1673,25.00,1.32
1674,25.00,1.39
1675,25.00,1.49
1676,25.00,1.61
1677,25.00,1.71
1678,25.00,1.76
1679,25.00,1.77
1680,25.00,1.76
1681,25.00,1.76
1682,25.00,1.80
1683,25.00,1.87
1684,25.00,1.93
1685,25.00,2.01
1686,25.00,2.04
1687,25.00,2.00
1688,25.00,1.98
1689,25.00,1.96
1690,25.00,1.93
1691,25.00,1.85
1692,25.00,1.70
1693,25.00,1.50
1694,25.00,1.33
1695,25.00,1.28
1696,25.00,1.36
1697,25.00,1.42
1698,25.00,1.37
1699,25.00,1.22
1700,25.00,1.11
1701,25.00,1.03
1702,25.00,0.99
1703,25.00,0.98
1704,25.00,0.98
1705,25.00,0.88
1706,25.00,0.73
1707,25.00,0.72
1708,25.00,0.83
1709,25.00,1.04
1710,25.00,1.23
1711,25.00,1.39
1712,25.00,1.53
1713,25.00,1.65
1714,25.00,1.74
1715,25.00,1.81
1716,25.00,1.86
1717,25.00,1.88
1718,25.00,1.91
1719,25.00,1.92
1720,25.00,1.94
1721,25.00,1.95
1722,25.00,1.96
1723,25.00,1.97
1724,25.00,1.98
1725,25.00,1.98
1726,25.00,1.98
1727,25.00,1.98
1728,25.00,1.98
1729,25.00,1.98
1730,25.00,1.98
1731,25.00,1.98
1732,25.00,1.98
1733,25.00,1.98
1734,25.00,1.98
1735,25.00,1.98
1736,25.00,1.98
1737,25.00,1.98
1738,25.00,1.98
1739,25.00,1.98
1740,25.00,1.99
1741,25.00,2.02
1742,25.00,2.06
1743,25.00,2.12
1744,25.00,2.21
1745,25.00,2.30
1746,25.00,2.42
1747,25.00,2.55
1748,25.00,2.64
1749,25.00,2.67
1750,25.00,2.62
1751,25.00,2.57
1752,25.00,2.51
1753,25.00,2.45
1754,25.00,2.39
1755,25.00,2.32
1756,25.00,2.25
1757,25.00,2.16
1758,25.00,2.12
1759,25.00,2.16
1760,25.00,2.26
1761,25.00,2.36
1762,25.00,2.46
1763,25.00,2.54
1764,25.00,2.62
1765,25.00,2.68
1766,25.00,2.74
1767,25.00,2.79
1768,25.00,2.84
1769,25.00,2.88
1770,25.00,2.91
1771,25.00,2.94
1772,25.00,2.97
1773,25.00,3.01
1774,25.00,3.06
1775,25.00,3.12
1776,25.00,3.20
1777,25.00,3.29
1778,25.00,3.39
1779,25.00,3.51
1780,25.00,3.65
1781,25.00,3.76
1782,25.00,3.84
1783,25.00,3.86
1784,25.00,3.82
1785,25.00,3.74
1786,25.00,3.60
1787,25.00,3.41
1788,25.00,3.16
1789,25.00,2.89
1790,25.00,2.66
1791,25.00,2.48
1792,25.00,2.38
1793,25.00,2.36
1794,25.00,2.43
1795,25.00,2.58
1796,25.00,2.81
1797,25.00,3.09
1798,25.00,3.41
1799,25.00,3.74
1800,25.00,4.02
1801,25.00,4.25
1802,25.00,4.43
1803,25.00,4.57
1804,25.00,4.66
1805,25.00,4.70
1806,25.00,4.70
1807,25.00,4.68
1808,25.00,4.67
1809,25.00,4.65
1810,25.00,4.65
1811,25.00,4.64
1812,25.00,4.64
1813,25.00,4.64
1814,25.00,4.65
1815,25.00,4.66
1816,25.00,4.66
1817,25.00,4.66
1818,25.00,4.66
1819,25.00,4.66
1820,25.00,4.66
1821,25.00,4.65
1822,25.00,4.65
1823,25.00,4.65
1824,25.00,4.66
1825,25.00,4.68
1826,25.00,4.70
1827,25.00,4.72
1828,25.00,4.76
1829,25.00,4.80
1830,25.00,4.80
1831,25.00,4.70
1832,25.00,4.62
1833,25.00,4.64
1834,25.00,4.75
1835,25.00,4.99
1836,25.00,5.37
1837,25.00,5.79
1838,25.00,6.06
1839,25.00,6.20
1840,25.00,6.31
1841,25.00,6.49
1842,25.00,6.63
1843,25.00,6.75
1844,25.00,6.92
1845,25.00,7.14
1846,25.00,7.18
1847,25.00,6.74
1848,25.00,6.07
1849,25.00,5.43
1850,25.00,5.25
1851,25.00,5.11
1852,25.00,5.00
1853,25.00,4.81
1854,25.00,4.46
1855,25.00,3.89
1856,25.00,3.27
1857,25.00,3.03
1858,25.00,3.08
1859,25.00,3.17
1860,25.00,3.04
1861,25.00,3.08
1862,25.00,3.08
1863,25.00,3.05
1864,25.00,3.00
1865,25.00,2.96
1866,25.00,2.96
1867,25.00,2.99
1868,25.00,3.05
1869,25.00,3.15
1870,25.00,3.03
1871,25.00,2.70
1872,25.00,2.30
1873,25.00,1.91
1874,25.00,1.78
1875,25.00,1.91
1876,25.00,2.18
1877,25.00,2.43
1878,25.00,2.62
1879,25.00,2.64
1880,25.13,2.67
1881,25.61,2.75
1882,26.16,2.93
1883,26.72,3.15
1884,27.28,3.17
1885,27.70,3.05
1886,27.78,2.80
1887,27.78,2.58
1888,27.78,2.44
1889,27.78,2.48
1890,27.78,2.59
1891,27.78,2.78
1892,27.78,3.07
1893,27.78,3.42
1894,27.78,3.82
1895,27.78,4.19
1896,27.78,4.58
1897,27.78,5.01
1898,27.78,5.47
1899,27.78,5.95
1900,27.78,6.41
1901,27.78,6.78
1902,27.78,6.94
1903,27.78,6.87
1904,27.78,6.58
1905,27.78,6.26
1906,27.78,5.98
1907,27.78,5.69
1908,27.78,5.37
1909,27.78,5.07
1910,27.78,4.82
1911,27.78,4.61
1912,27.78,4.56
1913,27.78,4.71
1914,27.78,4.99
1915,27.78,5.25
1916,27.78,5.46
1917,27.78,5.66
1918,27.78,5.88
1919,27.78,6.08
1920,27.78,6.22
1921,27.78,6.30
1922,27.78,6.33
1923,27.78,6.32
1924,27.78,6.30
1925,27.78,6.28
1926,27.78,6.26
1927,27.78,6.24
1928,27.78,6.22
1929,27.78,6.21
1930,27.78,6.19
1931,27.78,6.17
1932,27.78,6.15
1933,27.78,6.13
1934,27.78,6.13
1935,27.78,6.17
1936,27.78,6.23
1937,27.78,6.32
1938,27.78,6.43
1939,27.78,6.57
1940,27.78,6.74
1941,27.78,6.93
1942,27.78,7.13
1943,27.78,7.27
1944,27.78,7.34
1945,27.78,7.28
1946,27.78,6.61
1947,27.78,5.81
1948,27.78,4.89
1949,27.78,3.84
1950,27.78,2.67
1951,27.78,1.43
1952,27.78,0.22
1953,27.78,-0.87
1954,27.78,-1.87
1955,27.78,-2.72
1956,27.78,-2.93
1957,27.78,-3.07
1958,27.78,-3.15
1959,27.78,-3.16
1960,27.78,-3.06
1961,27.78,-2.89
1962,27.78,-2.75
1963,27.78,-2.65
1964,27.78,-2.59
1965,27.78,-2.56
1966,27.78,-2.56
1967,27.78,-2.57
1968,27.78,-2.59
1969,27.78,-2.62
1970,27.78,-2.70
1971,27.78,-2.84
1972,27.78,-3.04
1973,27.78,-3.11
1974,27.78,-3.07
1975,27.78,-3.59
1976,27.78,-4.10
1977,27.78,-4.54
1978,27.78,-4.91
1979,27.78,-5.21
1980,27.78,-5.44
1981,27.78,-5.60
1982,27.78,-5.70
1983,27.78,-5.93
1984,27.78,-6.30
1985,27.78,-6.13
1986,27.78,-5.99
1987,27.78,-5.89
1988,27.78,-5.80
1989,27.78,-5.68
1990,27.78,-5.56
1991,27.78,-5.42
1992,27.78,-5.28
1993,27.78,-5.08
1994,27.78,-4.85
1995,27.78,-4.56
1996,27.78,-4.23
1997,27.78,-3.82
1998,27.78,-3.32
1999,27.78,-2.78
2000,27.78,-2.35
2001,27.78,-2.30
2002,27.78,-2.62
2003,27.78,-3.10
2004,27.78,-3.40
2005,27.78,-3.53
2006,27.78,-3.48
2007,27.78,-3.57
2008,27.78,-4.11
2009,27.78,-5.23
2010,27.78,-5.78
2011,27.78,-5.39
2012,27.46,-4.64
2013,26.91,-3.74
2014,26.35,-3.19
2015,25.80,-2.98
2016,25.24,-3.25
2017,25.00,-3.84
2018,25.00,-4.35
2019,25.00,-4.48
2020,25.00,-4.77
2021,25.00,-5.09
2022,25.00,-5.19
2023,25.00,-5.35
2024,24.56,-5.46
2025,23.44,-5.53
2026,22.33,-5.43
2027,21.22,-5.02
2028,20.11,-4.44
2029,19.44,-3.77
2030,19.44,-3.38
2031,19.44,-3.53
2032,19.44,-3.89
2033,19.44,-4.17
2034,19.44,-4.34
2035,19.44,-4.37
2036,19.44,-4.27
2037,19.44,-4.03
2038,19.44,-3.77
2039,19.44,-3.57
2040,19.44,-3.48
2041,19.44,-3.49
2042,19.44,-3.62
2043,19.44,-3.85
2044,19.44,-3.77
2045,19.44,-3.61
2046,19.01,-3.46
2047,18.46,-3.34
2048,17.90,-3.16
2049,17.35,-3.15
2050,16.79,-3.15
2051,16.67,-3.08
2052,16.67,-2.93
2053,16.67,-2.69
2054,16.67,-2.79
2055,16.67,-2.99
2056,16.67,-3.19
2057,16.67,-3.42
2058,16.67,-3.63
2059,16.67,-3.60
2060,16.67,-3.50
2061,16.67,-3.39
2062,16.67,-3.29
2063,16.67,-3.19
2064,16.67,-3.10
2065,16.67,-3.01
2066,16.67,-2.91
2067,16.67,-2.75
2068,16.67,-2.51
2069,16.67,-2.28
2070,16.67,-2.09
2071,16.67,-1.93
2072,16.67,-1.82
2073,16.67,-1.76
2074,16.67,-1.75
2075,16.67,-1.79
2076,16.67,-1.76
2077,16.67,-1.67
2078,16.67,-1.76
2079,16.67,-1.93
2080,16.67,-2.08
2081,16.67,-2.18
2082,16.67,-2.23
2083,16.67,-2.24
2084,16.67,-2.21
2085,16.67,-2.13
2086,16.67,-2.13
2087,16.67,-2.25
2088,16.67,-2.26
2089,16.67,-2.17
2090,16.67,-2.10
2091,16.67,-2.06
2092,16.67,-2.05
2093,16.67,-2.07
2094,16.67,-2.12
2095,16.67,-2.19
2096,16.67,-2.29
2097,16.67,-2.41
2098,16.67,-2.56
2099,16.67,-2.73
2100,16.67,-2.93
2101,16.67,-3.10
2102,16.67,-3.17
2103,16.67,-3.12
2104,16.67,-3.00
2105,16.67,-2.89
2106,16.67,-2.71
2107,16.67,-2.46
2108,16.67,-2.15
2109,16.67,-1.78
2110,16.67,-1.31
2111,16.67,-1.21
2112,16.67,-1.17
2113,16.67,-1.23
2114,16.67,-1.53
2115,16.67,-1.70
2116,16.67,-1.84
2117,16.67,-2.03
2118,16.67,-2.30
2119,16.67,-2.69
2120,16.67,-3.23
2121,16.83,-2.96
2122,17.38,-2.27
2123,17.94,-1.56
2124,18.49,-0.74
2125,19.05,-0.11
2126,19.44,0.37
2127,19.44,0.76
2128,19.44,1.11
2129,19.44,1.45
2130,19.44,1.86
2131,19.44,1.82
2132,19.44,1.30
2133,19.44,0.68
2134,19.44,0.08
2135,19.43,-0.47
2136,19.07,-0.91
2137,18.52,-1.25
2138,17.96,-1.50
2139,17.41,-1.67
2140,16.87,-1.83
2141,16.67,-1.97
2142,16.67,-2.06
2143,16.67,-2.06
2144,16.67,-1.97
2145,16.67,-1.83
2146,16.67,-1.94
2147,16.67,-2.11
2148,16.67,-2.31
2149,16.67,-2.50
2150,16.67,-2.63
2151,16.67,-2.55
2152,16.67,-2.26
2153,16.67,-2.07
2154,16.67,-1.77
2155,16.67,-1.44
2156,16.67,-0.86
2157,16.67,-0.35
2158,16.67,0.03
2159,16.67,0.34
2160,16.67,0.53
2161,16.67,0.34
2162,16.67,-0.36
2163,16.67,-0.79
2164,16.31,-1.26
2165,15.20,-1.80
2166,14.09,-2.34
2167,12.97,-2.70
2168,11.86,-2.86
2169,11.11,-2.83
2170,11.11,-2.69
2171,11.11,-2.38
2172,11.11,-1.79
2173,11.11,-1.43
2174,11.11,-1.21
2175,11.11,-0.97
2176,11.11,-0.77
2177,11.11,-0.62
2178,11.11,-0.53
2179,11.11,-0.55
2180,11.11,-0.61
2181,11.11,-0.61
2182,11.11,-0.60
2183,11.11,-0.55
2184,11.11,-0.47
2185,11.11,-0.38
2186,11.11,-0.30
2187,11.11,-0.22
2188,11.11,-0.32
2189,11.11,-0.54
2190,11.11,-0.49
2191,11.11,-0.56
2192,11.11,-0.67
2193,11.11,-0.71
2194,11.11,-0.71
2195,11.11,-0.71
2196,11.11,-0.67
2197,11.11,-0.61
2198,11.11,-0.43
2199,11.11,-0.13
2200,8.89,-0.12
2201,6.67,-0.04
